Reach,Sampling Buckets,Per-query Epsilons,Error
500000,500,0.05,1.208211
500000,500,0.06,1.018810
500000,500,0.08,0.737169
500000,500,0.10,0.555678
500000,500,0.12,0.515881
500000,500,0.14,0.423759
500000,500,0.15,0.403178
500000,500,0.16,0.408111
500000,500,0.18,0.371321
500000,500,0.20,0.326926
500000,500,0.25,0.280463
500000,500,0.30,0.282933
500000,500,0.35,0.240034
500000,500,0.40,0.236431
500000,500,0.50,0.235266
500000,500,0.60,0.203238
500000,500,0.80,0.201200
500000,500,1.00,0.197790
500000,600,0.001,41.224975
500000,600,0.002,31.293577
500000,600,0.004,38.852675
500000,600,0.006,29.723281
500000,600,0.008,36.566036
500000,600,0.01,34.182349
500000,600,0.02,5.990881
500000,600,0.03,2.536269
500000,600,0.04,1.858768
500000,600,0.05,1.426836
500000,600,0.06,1.134068
500000,600,0.08,0.876870
500000,600,0.10,0.667473
500000,600,0.12,0.558340
500000,600,0.14,0.502196
500000,600,0.15,0.495369
500000,600,0.16,0.420543
500000,600,0.18,0.385292
500000,600,0.20,0.376893
500000,600,0.25,0.322861
500000,600,0.30,0.281179
500000,600,0.35,0.264500
500000,600,0.40,0.247743
500000,600,0.50,0.243459
500000,600,0.60,0.206098
500000,600,0.80,0.201175
500000,600,1.00,0.197557
500000,800,0.001,28.655179
500000,800,0.002,48.496838
500000,800,0.004,30.170469
500000,800,0.006,53.198036
500000,800,0.008,31.457129
500000,800,0.01,45.331323
500000,800,0.02,12.187615
500000,800,0.03,4.513059
500000,800,0.04,2.703833
500000,800,0.05,1.759618
500000,800,0.06,1.497956
500000,800,0.08,0.952421
500000,800,0.10,0.783926
500000,800,0.12,0.671636
500000,800,0.14,0.615068
500000,800,0.15,0.538670
500000,800,0.16,0.472836
500000,800,0.18,0.475531
500000,800,0.20,0.431102
500000,800,0.25,0.371190
500000,800,0.30,0.324628
500000,800,0.35,0.271087
500000,800,0.40,0.255704
500000,800,0.50,0.256800
500000,800,0.60,0.239940
500000,800,0.80,0.225553
500000,800,1.00,0.213047
500000,1000,0.001,30.922820
500000,1000,0.002,25.965697
500000,1000,0.004,42.298867
500000,1000,0.006,37.276169
500000,1000,0.008,36.125456
500000,1000,0.01,32.317493
500000,1000,0.02,19.904446
500000,1000,0.03,6.894558
500000,1000,0.04,3.765801
500000,1000,0.05,2.140844
500000,1000,0.06,1.690270
500000,1000,0.08,1.279972
500000,1000,0.10,0.923533
500000,1000,0.12,0.843927
500000,1000,0.14,0.728477
500000,1000,0.15,0.671675
500000,1000,0.16,0.622129
500000,1000,0.18,0.555464
500000,1000,0.20,0.505516
500000,1000,0.25,0.409414
500000,1000,0.30,0.367832
500000,1000,0.35,0.348029
500000,1000,0.40,0.303275
500000,1000,0.50,0.277086
500000,1000,0.60,0.265944
500000,1000,0.80,0.237811
500000,1000,1.00,0.215674
1000000,1,0.001,29.527932
1000000,1,0.002,31.770385
1000000,1,0.004,33.460788
1000000,1,0.006,31.779069
1000000,1,0.008,19.580963
1000000,1,0.01,7.643597
1000000,1,0.02,2.696151
1000000,1,0.03,1.409369
1000000,1,0.04,0.948069
1000000,1,0.05,0.857909
1000000,1,0.06,0.699387
1000000,1,0.08,0.466212
1000000,1,0.10,0.390736
1000000,1,0.12,0.356774
1000000,1,0.14,0.307023
1000000,1,0.15,0.296111
1000000,1,0.16,0.274165
1000000,1,0.18,0.248911
1000000,1,0.20,0.250509
1000000,1,0.25,0.206721
1000000,1,0.30,0.185105
1000000,1,0.35,0.178730
1000000,1,0.40,0.158566
1000000,1,0.50,0.153762
1000000,1,0.60,0.153830
1000000,1,0.80,0.151970
1000000,1,1.00,0.145337
1000000,2,0.001,37.033621
1000000,2,0.002,51.937308
1000000,2,0.004,37.301811
1000000,2,0.006,24.246019
