Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,20,0.01,1.661925
1000000,20,0.02,0.485678
1000000,20,0.03,0.281112
1000000,20,0.04,0.215618
1000000,20,0.05,0.160265
1000000,20,0.06,0.145960
1000000,20,0.08,0.111489
1000000,20,0.10,0.083510
1000000,20,0.12,0.080152
1000000,20,0.14,0.068079
1000000,20,0.15,0.066897
1000000,20,0.16,0.061203
1000000,20,0.18,0.059649
1000000,20,0.20,0.054688
1000000,20,0.25,0.047321
1000000,20,0.30,0.046466
1000000,20,0.35,0.043691
1000000,20,0.40,0.041153
1000000,20,0.50,0.041219
1000000,20,0.60,0.039067
1000000,20,0.80,0.038012
1000000,20,1.00,0.037987
1000000,30,0.001,10.139956
1000000,30,0.002,8.021017
1000000,30,0.004,5.391459
1000000,30,0.006,3.686394
1000000,30,0.008,2.720657
1000000,30,0.01,1.545112
1000000,30,0.02,0.469974
1000000,30,0.03,0.285989
1000000,30,0.04,0.217964
1000000,30,0.05,0.167495
1000000,30,0.06,0.136422
1000000,30,0.08,0.107548
1000000,30,0.10,0.088614
1000000,30,0.12,0.076278
1000000,30,0.14,0.067610
1000000,30,0.15,0.066856
1000000,30,0.16,0.065626
1000000,30,0.18,0.061226
1000000,30,0.20,0.055466
1000000,30,0.25,0.049585
1000000,30,0.30,0.046430
1000000,30,0.35,0.042373
1000000,30,0.40,0.042074
1000000,30,0.50,0.040118
1000000,30,0.60,0.039085
1000000,30,0.80,0.038241
1000000,30,1.00,0.037956
1000000,40,0.001,9.680051
1000000,40,0.002,7.868311
1000000,40,0.004,6.137509
1000000,40,0.006,4.160239
1000000,40,0.008,2.701955
1000000,40,0.01,1.387774
1000000,40,0.02,0.452252
1000000,40,0.03,0.298350
1000000,40,0.04,0.208366
1000000,40,0.05,0.164165
1000000,40,0.06,0.141452
1000000,40,0.08,0.107949
1000000,40,0.10,0.089615
1000000,40,0.12,0.077580
1000000,40,0.14,0.071663
1000000,40,0.15,0.065833
1000000,40,0.16,0.063285
1000000,40,0.18,0.057224
1000000,40,0.20,0.057191
1000000,40,0.25,0.048393
1000000,40,0.30,0.045531
1000000,40,0.35,0.044876
1000000,40,0.40,0.043494
1000000,40,0.50,0.040309
1000000,40,0.60,0.039830
1000000,40,0.80,0.039086
1000000,40,1.00,0.038559
1000000,50,0.001,8.487317
1000000,50,0.002,8.560143
1000000,50,0.004,7.897962
1000000,50,0.006,4.822327
1000000,50,0.008,2.946193
1000000,50,0.01,1.252869
1000000,50,0.02,0.428933
1000000,50,0.03,0.304259
1000000,50,0.04,0.207953
1000000,50,0.05,0.170643
1000000,50,0.06,0.142562
1000000,50,0.08,0.106035
1000000,50,0.10,0.088418
1000000,50,0.12,0.078343
1000000,50,0.14,0.067942
1000000,50,0.15,0.064152
1000000,50,0.16,0.060623
1000000,50,0.18,0.057887
1000000,50,0.20,0.056398
1000000,50,0.25,0.048480
1000000,50,0.30,0.045806
1000000,50,0.35,0.043186
1000000,50,0.40,0.041572
1000000,50,0.50,0.040082
1000000,50,0.60,0.039838
1000000,50,0.80,0.038371
1000000,50,1.00,0.037330
1000000,75,0.001,8.335030
1000000,75,0.002,10.334445
1000000,75,0.004,6.988656
1000000,75,0.006,4.774208
1000000,75,0.008,2.649881
1000000,75,0.01,1.470066
1000000,75,0.02,0.523733
1000000,75,0.03,0.297777
1000000,75,0.04,0.209088
1000000,75,0.05,0.179269
1000000,75,0.06,0.143514
1000000,75,0.08,0.108107
1000000,75,0.10,0.091939
1000000,75,0.12,0.079282
1000000,75,0.14,0.070515
1000000,75,0.15,0.066633
1000000,75,0.16,0.063162
1000000,75,0.18,0.058973
1000000,75,0.20,0.055238
1000000,75,0.25,0.052884
1000000,75,0.30,0.046758
1000000,75,0.35,0.045638
1000000,75,0.40,0.044199
1000000,75,0.50,0.042610
1000000,75,0.60,0.040918
1000000,75,0.80,0.040047
1000000,75,1.00,0.040126
1000000,100,0.001,7.573052
1000000,100,0.002,6.939795
1000000,100,0.004,5.873371
1000000,100,0.006,5.131240
1000000,100,0.008,2.282424
1000000,100,0.01,1.409567
1000000,100,0.02,0.495695
1000000,100,0.03,0.283003
1000000,100,0.04,0.210270
1000000,100,0.05,0.173900
1000000,100,0.06,0.138715
1000000,100,0.08,0.111156
1000000,100,0.10,0.091708
1000000,100,0.12,0.079364
1000000,100,0.14,0.068992
1000000,100,0.15,0.067196
1000000,100,0.16,0.063923
1000000,100,0.18,0.058811
1000000,100,0.20,0.054541
1000000,100,0.25,0.050415
1000000,100,0.30,0.047487
1000000,100,0.35,0.045103
1000000,100,0.40,0.042953
1000000,100,0.50,0.042686
1000000,100,0.60,0.040611
1000000,100,0.80,0.039660
1000000,100,1.00,0.037975
1000000,150,0.001,5.905813
1000000,150,0.002,8.434965
1000000,150,0.004,6.154218
1000000,150,0.006,6.836994
1000000,150,0.008,2.111007
1000000,150,0.01,1.536683
1000000,150,0.02,0.458940
1000000,150,0.03,0.279801
1000000,150,0.04,0.204903
1000000,150,0.05,0.162778
1000000,150,0.06,0.141343
1000000,150,0.08,0.115042
1000000,150,0.10,0.090392
1000000,150,0.12,0.077018
1000000,150,0.14,0.068655
1000000,150,0.15,0.066634
1000000,150,0.16,0.063800
1000000,150,0.18,0.060180
1000000,150,0.20,0.055225
1000000,150,0.25,0.048930
1000000,150,0.30,0.046313
1000000,150,0.35,0.046479
1000000,150,0.40,0.044548
1000000,150,0.50,0.040977
1000000,150,0.60,0.039742
1000000,150,0.80,0.038815
1000000,150,1.00,0.038877
1000000,200,0.001,8.184811
1000000,200,0.002,8.608445
1000000,200,0.004,6.093963
1000000,200,0.006,4.076393
1000000,200,0.008,2.907631
1000000,200,0.01,1.446374
1000000,200,0.02,0.482216
1000000,200,0.03,0.276950
1000000,200,0.04,0.226832
1000000,200,0.05,0.164660
1000000,200,0.06,0.137740
1000000,200,0.08,0.105373
1000000,200,0.10,0.089970
1000000,200,0.12,0.076405
1000000,200,0.14,0.068528
1000000,200,0.15,0.066261
1000000,200,0.16,0.064602
1000000,200,0.18,0.060763
1000000,200,0.20,0.054826
1000000,200,0.25,0.050422
1000000,200,0.30,0.045719
1000000,200,0.35,0.044139
1000000,200,0.40,0.044086
1000000,200,0.50,0.040988
1000000,200,0.60,0.040495
1000000,200,0.80,0.039270
1000000,200,1.00,0.038656
1000000,250,0.001,9.075089
1000000,250,0.002,7.456346
1000000,250,0.004,6.248885
1000000,250,0.006,4.862466
1000000,250,0.008,2.404511
1000000,250,0.01,1.412360
1000000,250,0.02,0.464554
1000000,250,0.03,0.295523
1000000,250,0.04,0.214239
1000000,250,0.05,0.175605
1000000,250,0.06,0.143942
1000000,250,0.08,0.115390
1000000,250,0.10,0.087990
1000000,250,0.12,0.079221
1000000,250,0.14,0.069345
1000000,250,0.15,0.065404
