Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,30,0.14,0.090165
1000000,30,0.15,0.080924
1000000,30,0.16,0.077753
1000000,30,0.18,0.074549
1000000,30,0.20,0.075424
1000000,30,0.25,0.064871
1000000,30,0.30,0.062417
1000000,30,0.35,0.058425
1000000,30,0.40,0.058651
1000000,30,0.50,0.053222
1000000,30,0.60,0.055801
1000000,30,0.80,0.053175
1000000,30,1.00,0.051082
1000000,40,0.001,399999.000000
1000000,40,0.002,38.328344
1000000,40,0.004,3.902962
1000000,40,0.006,2.533617
1000000,40,0.008,1.563632
1000000,40,0.01,1.109512
1000000,40,0.02,0.421930
1000000,40,0.03,0.324123
1000000,40,0.04,0.241648
1000000,40,0.05,0.198712
1000000,40,0.06,0.163709
1000000,40,0.08,0.145869
1000000,40,0.10,0.110544
1000000,40,0.12,0.098066
1000000,40,0.14,0.094289
1000000,40,0.15,0.088030
1000000,40,0.16,0.083434
1000000,40,0.18,0.074272
1000000,40,0.20,0.068322
1000000,40,0.25,0.069377
1000000,40,0.30,0.062973
1000000,40,0.35,0.060230
1000000,40,0.40,0.059785
1000000,40,0.50,0.060216
1000000,40,0.60,0.054493
1000000,40,0.80,0.053444
1000000,40,1.00,0.053574
1000000,50,0.001,499999.000000
1000000,50,0.002,35.188621
1000000,50,0.004,5.528496
1000000,50,0.006,2.767928
1000000,50,0.008,1.275322
1000000,50,0.01,1.186148
1000000,50,0.02,0.490694
1000000,50,0.03,0.327386
1000000,50,0.04,0.263913
1000000,50,0.05,0.174771
1000000,50,0.06,0.163244
1000000,50,0.08,0.135230
1000000,50,0.10,0.114071
1000000,50,0.12,0.094412
1000000,50,0.14,0.087677
1000000,50,0.15,0.086643
1000000,50,0.16,0.079036
1000000,50,0.18,0.079794
1000000,50,0.20,0.072401
1000000,50,0.25,0.062869
1000000,50,0.30,0.062925
1000000,50,0.35,0.053642
1000000,50,0.40,0.058366
1000000,50,0.50,0.055452
1000000,50,0.60,0.053679
1000000,50,0.80,0.055447
1000000,50,1.00,0.052303
1000000,75,0.001,1543.167468
1000000,75,0.002,35.252122
1000000,75,0.004,5.472620
1000000,75,0.006,2.237157
1000000,75,0.008,1.365296
1000000,75,0.01,1.084734
1000000,75,0.02,0.545670
1000000,75,0.03,0.346403
1000000,75,0.04,0.246705
1000000,75,0.05,0.192992
1000000,75,0.06,0.170206
