Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,1,0.60,0.067142
1000000,1,0.80,0.057749
1000000,1,1.00,0.053065
1000000,2,0.001,11.300151
1000000,2,0.002,8.651720
1000000,2,0.004,9.229760
1000000,2,0.006,8.371852
1000000,2,0.008,11.034865
1000000,2,0.01,6.629796
1000000,2,0.02,5.041862
1000000,2,0.03,1.859689
1000000,2,0.04,1.256123
1000000,2,0.05,0.770617
1000000,2,0.06,0.649631
1000000,2,0.08,0.413970
1000000,2,0.10,0.325155
1000000,2,0.12,0.273146
1000000,2,0.14,0.223449
1000000,2,0.15,0.201378
1000000,2,0.16,0.198856
1000000,2,0.18,0.171388
1000000,2,0.20,0.162838
1000000,2,0.25,0.130831
1000000,2,0.30,0.109177
1000000,2,0.35,0.097385
1000000,2,0.40,0.087548
1000000,2,0.50,0.072103
1000000,2,0.60,0.064949
1000000,2,0.80,0.057106
1000000,2,1.00,0.049852
1000000,5,0.001,8.685930
1000000,5,0.002,8.737215
1000000,5,0.004,10.670317
1000000,5,0.006,7.679909
1000000,5,0.008,9.363949
1000000,5,0.01,7.546708
1000000,5,0.02,4.782092
1000000,5,0.03,1.924981
1000000,5,0.04,0.976626
1000000,5,0.05,0.739478
1000000,5,0.06,0.623543
1000000,5,0.08,0.420923
1000000,5,0.10,0.301680
1000000,5,0.12,0.269195
1000000,5,0.14,0.230259
1000000,5,0.15,0.216289
1000000,5,0.16,0.195794
1000000,5,0.18,0.177079
1000000,5,0.20,0.161475
1000000,5,0.25,0.128455
1000000,5,0.30,0.104391
1000000,5,0.35,0.098173
1000000,5,0.40,0.089030
1000000,5,0.50,0.076089
1000000,5,0.60,0.066855
1000000,5,0.80,0.054338
1000000,5,1.00,0.051174
1000000,10,0.001,8.457689
1000000,10,0.002,10.333055
1000000,10,0.004,9.930850
1000000,10,0.006,8.584295
1000000,10,0.008,9.551641
1000000,10,0.01,7.711188
1000000,10,0.02,4.398564
1000000,10,0.03,2.087907
1000000,10,0.04,1.126095
1000000,10,0.05,0.841139
1000000,10,0.06,0.588591
1000000,10,0.08,0.403182
1000000,10,0.10,0.319270
1000000,10,0.12,0.260415
1000000,10,0.14,0.224709
1000000,10,0.15,0.204186
1000000,10,0.16,0.185837
1000000,10,0.18,0.184641
1000000,10,0.20,0.158348
1000000,10,0.25,0.127556
1000000,10,0.30,0.111935
1000000,10,0.35,0.097400
1000000,10,0.40,0.086805
1000000,10,0.50,0.071553
1000000,10,0.60,0.066217
1000000,10,0.80,0.056923
1000000,10,1.00,0.051816
1000000,20,0.001,11.105144
1000000,20,0.002,10.922535
